date,day_of_week,workout_type,exercise_raw,exercise_standard,weight_raw,weight_lbs,reps,set_number,volume,has_extender,machine_position,is_synthetic,notes
2024-04-23,Tuesday,Upper,+AFS incline smith machine,AFS Smith Incline Press (Paused),170,170.0,5.0,1,850.0,False,,False,paused
2024-04-23,Tuesday,Upper,+AFS incline smith machine,AFS Smith Incline Press (Paused),160,160.0,6.0,2,960.0,False,,False,paused
2024-04-23,Tuesday,Upper,Natilus SA pulldown,Nautilus Single Arm Pulldown,392.5,392.5,6.0,1,2355.0,False,,False,
2024-04-23,Tuesday,Upper,Natilus SA pulldown,Nautilus Single Arm Pulldown,327.5,327.5,7.0,2,2292.5,False,,False,
2024-04-23,Tuesday,Upper,Natilus SA pulldown,Nautilus Single Arm Pulldown,317.5,317.5,7.0,3,2222.5,False,,False,
2024-04-23,Tuesday,Upper,Dips,Dip,122.5,122.5,8.0,1,980.0,False,,False,
2024-04-23,Tuesday,Upper,Dips,Dip,112.5,112.5,9.0,2,1012.5,False,,False,
2024-04-23,Tuesday,Upper,Dips,Dip,+25,25.0,9.0,3,225.0,False,,False,
2024-04-23,Tuesday,Upper,SA Cybex eagle row,Cybex Single Arm Eagle Row,112.5,112.5,12.0,1,1350.0,False,,False,
2024-04-23,Tuesday,Upper,SA Cybex eagle row,Cybex Single Arm Eagle Row,112.5+5,112.5,10.0,2,1125.0,False,,False,
2024-04-23,Tuesday,Upper,OVH ext,Overhead Extension,FS,,5.0,1,,False,,False,
2024-04-23,Tuesday,Upper,OVH ext,Overhead Extension,+205,205.0,10.0,2,2050.0,False,,False,
2024-04-23,Tuesday,Upper,OVH ext,Overhead Extension,+190,190.0,11.0,3,2090.0,False,,False,
2024-04-23,Tuesday,Upper,OVH ext,Overhead Extension,175,175.0,14.0,4,2450.0,False,,False,
2024-04-23,Tuesday,Upper,Bayesian curls,Bayesian Curl,110,110.0,7.0,1,770.0,False,,False,
2024-04-23,Tuesday,Upper,Bayesian curls,Bayesian Curl,WO,,10.0,2,,False,,False,
2024-04-24,Wednesday,Legs,Cybex hack,Cybex Hack Squat,385,385.0,4.0,1,1540.0,False,,False,
2024-04-24,Wednesday,Legs,Cybex hack,Cybex Hack Squat,330,330.0,3.0,2,990.0,False,,False,
2024-04-24,Wednesday,Legs,Cybex hack,Cybex Hack Squat,320,320.0,5.0,3,1600.0,False,,False,
2024-04-24,Wednesday,Legs,BB rows,Barbell Row,247.5,247.5,5.0,1,1237.5,False,,False,
2024-04-24,Wednesday,Legs,BB rows,Barbell Row,237.5,237.5,5.0,2,1187.5,False,,False,
2024-04-24,Wednesday,Legs,Strive Leg extensions,Strive Leg Extension,230,230.0,6.0,1,1380.0,False,,False,
2024-04-24,Wednesday,Legs,Strive Leg extensions,Strive Leg Extension,220,220.0,8.0,2,1760.0,False,,False,
2024-04-24,Wednesday,Legs,Icarian Lateral,Icarian Lateral Raise,77.5,77.5,10.0,1,775.0,False,,False,
2024-04-24,Wednesday,Legs,Icarian Lateral,Icarian Lateral Raise,67.5,67.5,12.0,2,810.0,False,,False,
2024-04-24,Wednesday,Legs,+Leg curls,Leg Curl (Paused),FS+10,,7.0,1,,True,,False,paused
2024-04-24,Wednesday,Legs,+Leg curls,Leg Curl (Paused),FS,,7.0,2,,False,,False,paused
2024-04-24,Wednesday,Legs,Atlantis abductor,Atlantis Abductor,270,270.0,5.0,1,1350.0,False,,False,
2024-04-24,Wednesday,Legs,Atlantis abductor,Atlantis Abductor,260,260.0,4.0,2,1040.0,False,,False,
2024-04-25,Thursday,Chest and arms,+Panatta Chest press,Panatta Chest Press (Paused),332.5,332.5,5.0,1,1662.5,False,,False,paused
2024-04-25,Thursday,Chest and arms,+Panatta Chest press,Panatta Chest Press (Paused),322.5,322.5,6.0,2,1935.0,False,,False,paused
2024-04-25,Thursday,Chest and arms,+Panatta Chest press,Panatta Chest Press (Paused),302.5,302.5,8.0,3,2420.0,False,,False,paused
2024-04-25,Thursday,Chest and arms,Cybex preacher,Cybex Preacher Curl,77.5,77.5,5.0,1,387.5,False,,False,
2024-04-25,Thursday,Chest and arms,Cybex preacher,Cybex Preacher Curl,67.5,67.5,5.0,2,337.5,False,,False,
2024-04-25,Thursday,Chest and arms,Cybex preacher,Cybex Preacher Curl,60,60.0,8.0,3,480.0,False,,False,
2024-04-25,Thursday,Chest and arms,Flex incline fly,Flex Incline Fly,100,100.0,10.0,1,1000.0,False,,False,
2024-04-25,Thursday,Chest and arms,Flex incline fly,Flex Incline Fly,90,90.0,10.0,2,900.0,False,,False,
2024-04-25,Thursday,Chest and arms,Flex incline fly,Flex Incline Fly,90,90.0,10.0,3,900.0,False,,False,
2024-04-25,Thursday,Chest and arms,Flex incline fly,Flex Incline Fly,80,80.0,10.0,4,800.0,False,,False,
2024-04-25,Thursday,Chest and arms,FG pushdown,Forward Grip Pushdown,155,155.0,10.0,1,1550.0,False,,False,
2024-04-25,Thursday,Chest and arms,FG pushdown,Forward Grip Pushdown,140,140.0,15.0,2,2100.0,False,,False,
2024-04-25,Thursday,Chest and arms,FG pushdown,Forward Grip Pushdown,130,130.0,13.0,3,1690.0,False,,False,
2024-04-25,Thursday,Chest and arms,Cybex lateral,Cybex Lateral Raise,170,170.0,6.0,1,1020.0,False,,False,
2024-04-25,Thursday,Chest and arms,Cybex lateral,Cybex Lateral Raise,155,155.0,7.0,2,1085.0,False,,False,
2024-04-25,Thursday,Chest and arms,Cybex lateral,Cybex Lateral Raise,150,150.0,7.0,3,1050.0,False,,False,
2024-04-26,Friday,Back,+RDLs,Romanian Deadlift (Paused),415,415.0,5.0,1,2075.0,False,,False,paused
2024-04-26,Friday,Back,+RDLs,Romanian Deadlift (Paused),405,405.0,7.0,2,2835.0,False,,False,paused
2024-04-26,Friday,Back,SWG Pulldown,Supinated Wide Grip Pulldown,135,135.0,10.0,1,1350.0,False,,False,
2024-04-26,Friday,Back,SWG Pulldown,Supinated Wide Grip Pulldown,125,125.0,11.0,2,1375.0,False,,False,
2024-04-26,Friday,Back,SWG Pulldown,Supinated Wide Grip Pulldown,120,120.0,11.0,3,1320.0,False,,False,
2024-04-26,Friday,Back,Strive row,Strive Row,240,240.0,8.0,1,1920.0,False,,False,
2024-04-26,Friday,Back,Strive row,Strive Row,235,235.0,8.0,2,1880.0,False,,False,
2024-04-26,Friday,Back,NG pull ups,Neutral Grip Pull-up,127.5,127.5,,1,,False,,False,
2024-04-26,Friday,Back,RDF,Rear Delt Fly,160,160.0,10.0,1,1600.0,False,,False,
2024-04-26,Friday,Back,RDF,Rear Delt Fly,150,150.0,12.0,2,1800.0,False,,False,
2024-04-27,Saturday,Bro day,EZ bar curls,EZ Bar Curl,135,135.0,,1,,False,,False,
2024-04-27,Saturday,Bro day,EZ bar curls,EZ Bar Curl,135,135.0,,2,,False,,False,
2024-04-27,Saturday,Bro day,EZ bar curls,EZ Bar Curl,25,25.0,15.0,3,375.0,False,,False,
2024-04-27,Saturday,Bro day,Natilus pushdown,Nautilus Tricep Pushdown,65,65.0,17.0,1,1105.0,False,,False,
2024-04-27,Saturday,Bro day,Natilus pushdown,Nautilus Tricep Pushdown,57.5,57.5,18.0,2,1035.0,False,,False,
2024-04-27,Saturday,Bro day,Upright row,Upright Row,135,135.0,12.0,1,1620.0,False,,False,
2024-04-27,Saturday,Bro day,Upright row,Upright Row,35,35.0,11.0,2,385.0,False,,False,
2024-04-27,Saturday,Bro day,+JM press,JM Press (Paused),142.5,142.5,6.0,1,855.0,False,,False,paused
2024-04-27,Saturday,Bro day,+JM press,JM Press (Paused),155,155.0,10.0,2,1550.0,False,,False,paused
2024-04-27,Saturday,Bro day,+JM press,JM Press (Paused),145,145.0,8.0,3,1160.0,False,,False,paused
2024-04-27,Saturday,Bro day,HS ext,Hammer Strength Extension,40,40.0,16.0,1,640.0,False,,False,
2024-04-28,Sunday,Upper,+AFS incline smith machine press,AFS Smith Incline Press (Paused),172.5,172.5,3.0,1,517.5,False,,False,paused
2025-04-01,Tuesday,Lower 1,HB squat,High Bar Squat,365,365.0,1.0,1,365.0,False,,False,
2025-04-01,Tuesday,Lower 1,HB squat,High Bar Squat,320,320.0,10.0,2,3200.0,False,,False,
2025-04-01,Tuesday,Lower 1,+RDLs,Romanian Deadlift (Paused),425,425.0,3.0,1,1275.0,False,,False,paused
2025-04-01,Tuesday,Lower 1,+RDLs,Romanian Deadlift (Paused),405,405.0,2.0,2,810.0,False,,False,paused
2025-04-01,Tuesday,Lower 1,Hammer curls,Hammer Curl,65,65.0,6.0,1,390.0,False,,False,
2025-04-01,Tuesday,Lower 1,Hammer curls,Hammer Curl,55,55.0,8.0,2,440.0,False,,False,
2025-04-03,Thursday,Upper 3,Bench,Bench Press,152.5,152.5,9.0,1,1372.5,False,,False,
2025-04-03,Thursday,Upper 3,+Legend Shoulder,Legend Shoulder Press (Paused),312.5,312.5,5.0,1,1562.5,False,,False,paused
2025-04-03,Thursday,Upper 3,+Legend Shoulder,Legend Shoulder Press (Paused),292.5,292.5,8.0,2,2340.0,False,,False,paused
2025-04-03,Thursday,Upper 3,+Pulse Dip,Pulse Dip (Paused),292.5,292.5,13.0,1,3802.5,False,,False,paused
2025-04-03,Thursday,Upper 3,+Pulse Dip,Pulse Dip (Paused),295,295.0,10.0,2,2950.0,False,,False,paused
2025-04-03,Thursday,Upper 3,+JM press,JM Press (Paused),27.5,27.5,11.0,1,302.5,False,,False,paused
2025-04-03,Thursday,Upper 3,WG pulldown,Wide Grip Pulldown,220,220.0,6.0,1,1320.0,False,,False,
2025-04-03,Thursday,Upper 3,WG pulldown,Wide Grip Pulldown,190,190.0,12.0,2,2280.0,False,,False,
2025-04-03,Thursday,Upper 3,Nat pullover,Nautilus Pullover,150,150.0,9.5,1,1425.0,False,,False,
2025-04-03,Thursday,Upper 3,Avenger row,Avenger Row,232.5,232.5,10.0,1,2325.0,False,,False,
2025-04-03,Thursday,Upper 3,Avenger row,Avenger Row,227.5,227.5,10.0,2,2275.0,False,,False,
2025-04-03,Thursday,Upper 3,Upright row,Upright Row,30,30.0,8.0,1,240.0,False,,False,
2025-04-03,Thursday,Upper 3,Upright row,Upright Row,25,25.0,10.0,2,250.0,False,,False,
2025-04-03,Thursday,Upper 3,Power shrug,Power Shrug,317.5,317.5,4.0,1,1270.0,False,,False,
2025-04-04,Friday,Lower 2,DB curls,Dumbbell Bicep Curl,65,65.0,2.5,1,162.5,False,,False,
2025-04-04,Friday,Lower 2,DB curls,Dumbbell Bicep Curl,50,50.0,10.0,2,500.0,False,,False,
2025-04-04,Friday,Lower 2,Supported preacher,Supported Preacher Curl,42.5,42.5,10.0,1,425.0,False,,False,
2025-04-04,Friday,Lower 2,Prime SA Leg extension,Prime Single Arm Leg Extension,(2)112.5,,15.0,1,,False,,False,
2025-04-04,Friday,Lower 2,Prime SA Leg extension,Prime Single Arm Leg Extension,115,115.0,15.0,2,1725.0,False,,False,
2025-04-04,Friday,Lower 2,+Calf raise,Calf Raise (Paused),270,270.0,15.0,1,4050.0,False,,False,paused
2025-04-04,Friday,Lower 2,+Calf raise,Calf Raise (Paused),275,275.0,15.0,2,4125.0,False,,False,paused
2025-04-04,Friday,Lower 2,Pendulum leg curl,Pendulum Leg Curl,302.5,302.5,7.0,1,2117.5,False,,False,
2025-04-04,Friday,Lower 2,2S+ Pendulum SA Leg press,Single Arm Pendulum Leg Press,387.5,387.5,10.0,1,3875.0,False,,False,
2025-04-04,Friday,Lower 2,Abflexor,Ab Flexor,FS,,7.0,1,,False,,False,
2025-04-04,Friday,Lower 2,Abflexor,Ab Flexor,140,140.0,8.0,2,1120.0,False,,False,
2025-04-06,Sunday,Upper 1,HI Smith,High Incline Smith,152.5,152.5,5.0,1,762.5,False,,False,
2025-04-06,Sunday,Upper 1,HI Smith,High Incline Smith,140,140.0,9.0,2,1260.0,False,,False,
2025-04-06,Sunday,Upper 1,DB bench,Dumbbell Bench Press,105,105.0,6.0,1,630.0,False,,False,
2025-04-06,Sunday,Upper 1,DB bench,Dumbbell Bench Press,90,90.0,14.0,2,1260.0,False,,False,
2025-04-06,Sunday,Upper 1,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),227.5,227.5,4.0,1,910.0,False,,False,paused
2025-04-06,Sunday,Upper 1,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),167.5,167.5,7.5,2,1256.25,False,,False,paused
2025-04-06,Sunday,Upper 1,HS Pulldown,Hammer Strength Pulldown,135,135.0,7.0,1,945.0,False,,False,
2025-04-06,Sunday,Upper 1,HS Pulldown,Hammer Strength Pulldown,120,120.0,10.0,2,1200.0,False,,False,
2025-04-06,Sunday,Upper 1,Magnum pulldown,Magnum Pulldown,225,225.0,9.0,1,2025.0,False,,False,
2025-04-06,Sunday,Upper 1,Tbar,T-Bar Row,332.5,332.5,4.0,1,1330.0,False,,False,
2025-04-06,Sunday,Upper 1,Tbar,T-Bar Row,307.5,307.5,8.0,2,2460.0,False,,False,
2025-04-06,Sunday,Upper 1,Cybex lateral,Cybex Lateral Raise,120,120.0,6.0,1,720.0,False,,False,
2025-04-06,Sunday,Upper 1,Cybex lateral,Cybex Lateral Raise,110,110.0,8.0,2,880.0,False,,False,
2025-04-06,Sunday,Upper 1,Shrugs,Shrug,212.5,212.5,18.0,1,3825.0,False,,False,
2025-04-07,Monday,Lower 1,Preacher,Preacher Curl,37.5,37.5,9.0,1,337.5,False,,False,
2025-04-07,Monday,Lower 1,Preacher,Preacher Curl,35,35.0,11.0,2,385.0,False,,False,
2025-04-07,Monday,Lower 1,Preacher,Preacher Curl,27.5,27.5,16.0,3,440.0,False,,False,
2025-04-07,Monday,Lower 1,HB squat,High Bar Squat,310,310.0,3.0,1,930.0,False,,False,
2025-04-07,Monday,Lower 1,HB squat,High Bar Squat,302.5,302.5,2.0,2,605.0,False,,False,
2025-04-07,Monday,Lower 1,+BL RDL,Bilateral Romanian Deadlift (Paused),402.5,402.5,4.0,1,1610.0,False,,False,paused
2025-04-07,Monday,Lower 1,+BL RDL,Bilateral Romanian Deadlift (Paused),382.5,382.5,4.0,2,1530.0,False,,False,paused
2025-04-07,Monday,Lower 1,Hammers,Hammer Curl,65,65.0,7.0,1,455.0,False,,False,
2025-04-07,Monday,Lower 1,Hammers,Hammer Curl,55,55.0,,2,,False,,False,
2025-04-07,Monday,Lower 1,Ab crunch,Ab Crunch,140,140.0,7.0,1,980.0,False,,False,
2025-04-07,Monday,Lower 1,Ab crunch,Ab Crunch,142,142.0,5.0,2,710.0,False,,False,
2025-04-07,Monday,Lower 1,+Calf raise,Calf Raise (Paused),300,300.0,7.0,1,2100.0,False,,False,paused
2025-04-07,Monday,Lower 1,+Calf raise,Calf Raise (Paused),290,290.0,8.0,2,2320.0,False,,False,paused
2025-04-07,Monday,Lower 1,+Calf raise,Calf Raise (Paused),270,270.0,10.0,3,2700.0,False,,False,paused
2025-04-09,Wednesday,Upper 2,+Strive chest press,Strive Chest Press (Paused),340,340.0,3.0,1,1020.0,False,,False,paused
2025-04-09,Wednesday,Upper 2,DB OHP,Dumbbell Overhead Press,90,90.0,2.5,1,225.0,False,,False,
2025-04-09,Wednesday,Upper 2,DB OHP,Dumbbell Overhead Press,80,80.0,12.0,2,960.0,False,,False,
2025-04-09,Wednesday,Upper 2,SA nat pulldown,Nautilus Single Arm Pulldown,412.5,412.5,4.0,1,1650.0,False,,False,
2025-04-09,Wednesday,Upper 2,SA nat pulldown,Nautilus Single Arm Pulldown,322.5,322.5,10.0,2,3225.0,False,,False,
2025-04-09,Wednesday,Upper 2,WG pullups,Wide Grip Pull-up,BW,185.0,10.0,1,1850.0,False,,False,bodyweight
2025-04-09,Wednesday,Upper 2,HS Low row,Hammer Strength Low Row,387.5,387.5,4.0,1,1550.0,False,,False,
2025-04-09,Wednesday,Upper 2,HS Low row,Hammer Strength Low Row,297.5,297.5,11.0,2,3272.5,False,,False,
2025-04-09,Wednesday,Upper 2,Upright row,Upright Row,30,30.0,9.0,1,270.0,False,,False,
2025-04-09,Wednesday,Upper 2,Upright row,Upright Row,25,25.0,12.0,2,300.0,False,,False,
2025-04-09,Wednesday,Upper 2,Power Shrugs,Power Shrug,307.5,307.5,4.0,1,1230.0,False,,False,
2025-04-10,Thursday,Lower 2,DB curls,Dumbbell Bicep Curl,60,60.0,6.0,1,360.0,False,,False,
2025-04-10,Thursday,Lower 2,DB curls,Dumbbell Bicep Curl,55,55.0,6.0,2,330.0,False,,False,
2025-04-10,Thursday,Lower 2,Supported hammer,Supported Hammer Curl,42.5,42.5,11.0,1,467.5,False,,False,
2025-04-10,Thursday,Lower 2,SA Strive Leg extensions,Strive Single Arm Leg Extension,120,120.0,15.0,1,1800.0,False,,False,
2025-04-10,Thursday,Lower 2,SA Strive Leg extensions,Strive Single Arm Leg Extension,125,125.0,12.0,2,1500.0,False,,False,
2025-04-10,Thursday,Lower 2,Nebula calf,Nebula Calf Raise,340,340.0,12.0,1,4080.0,False,,False,
2025-04-10,Thursday,Lower 2,Nebula calf,Nebula Calf Raise,340,340.0,12.0,2,4080.0,False,,False,
2025-04-10,Thursday,Lower 2,Nebula calf,Nebula Calf Raise,392.5,392.5,10.0,3,3925.0,False,,False,
2025-04-10,Thursday,Lower 2,Ab flexor,Ab Flexor,FS,,8.0,1,,False,,False,
2025-04-12,Saturday,Upper 3,BB BP,Barbell Bench Press,212.5,212.5,5.0,1,1062.5,False,,False,
2025-04-12,Saturday,Upper 3,BB BP,Barbell Bench Press,147.5,147.5,13.0,2,1917.5,False,,False,
2025-04-12,Saturday,Upper 3,+Legend Shoulder,Legend Shoulder Press (Paused),315,315.0,4.0,1,1260.0,False,,False,paused
2025-04-12,Saturday,Upper 3,+Legend Shoulder,Legend Shoulder Press (Paused),297.5,297.5,5.0,2,1487.5,False,,False,paused
2025-04-12,Saturday,Upper 3,+Pulse dip,Pulse Dip (Paused),297.5,297.5,9.0,1,2677.5,False,,False,paused
2025-04-12,Saturday,Upper 3,+Pulse dip,Pulse Dip (Paused),242.5,242.5,11.0,2,2667.5,False,,False,paused
2025-04-12,Saturday,Upper 3,+JM press,JM Press (Paused),27.5,27.5,12.0,1,330.0,False,,False,paused
2025-04-12,Saturday,Upper 3,WG pulldown,Wide Grip Pulldown,220,220.0,6.8,1,1496.0,False,,False,
2025-04-12,Saturday,Upper 3,WG pulldown,Wide Grip Pulldown,190,190.0,13.0,2,2470.0,False,,False,
2025-04-12,Saturday,Upper 3,Nat pullover,Nautilus Pullover,160,160.0,6.5,1,1040.0,False,,False,
2025-04-12,Saturday,Upper 3,Cybex Lat raise,Cybex Lateral Raise,120,120.0,7.0,1,840.0,False,,False,
2025-04-12,Saturday,Upper 3,Cybex Lat raise,Cybex Lateral Raise,110,110.0,9.0,2,990.0,False,,False,
2025-04-12,Saturday,Upper 3,Nat fly,Nautilus Fly,155,155.0,8.0,1,1240.0,False,,False,
2025-04-13,Sunday,Lower 1,Preacher curls,Preacher Curl,40,40.0,7.0,1,280.0,False,,False,
2025-04-13,Sunday,Lower 1,Preacher curls,Preacher Curl,35,35.0,12.0,2,420.0,False,,False,
2025-04-13,Sunday,Lower 1,Preacher curls,Preacher Curl,27.5,27.5,17.0,3,467.5,False,,False,
2025-04-13,Sunday,Lower 1,HB Squat,High Bar Squat,375,375.0,1.0,1,375.0,False,,False,
2025-04-13,Sunday,Lower 1,HB Squat,High Bar Squat,310,310.0,4.0,2,1240.0,False,,False,
2025-04-13,Sunday,Lower 1,HB Squat,High Bar Squat,3,3.0,4.0,3,12.0,False,,False,
2025-04-13,Sunday,Lower 1,+RDLs,Romanian Deadlift (Paused),405,405.0,3.0,1,1215.0,False,,False,paused
2025-04-13,Sunday,Lower 1,+RDLs,Romanian Deadlift (Paused),405,405.0,5.0,2,2025.0,False,,False,paused
2025-04-13,Sunday,Lower 1,Hammer,Hammer Curl,70,70.0,4.0,1,280.0,False,,False,
2025-04-13,Sunday,Lower 1,Hammer,Hammer Curl,60,60.0,10.0,2,600.0,False,,False,
2025-04-13,Sunday,Lower 1,Ab crunch,Ab Crunch,144,144.0,4.0,1,576.0,False,,False,
2025-04-13,Sunday,Lower 1,Ab crunch,Ab Crunch,140,140.0,8.0,2,1120.0,False,,False,
2025-04-13,Sunday,Lower 1,Calf raise,Calf Raise,300,300.0,12.0,1,3600.0,False,,False,
2025-04-13,Sunday,Lower 1,Calf raise,Calf Raise,290,290.0,12.0,2,3480.0,False,,False,
2025-04-15,Tuesday,Upper 1,HI smith,High Incline Smith,202.5,202.5,4.0,1,810.0,False,,False,
2025-04-15,Tuesday,Upper 1,HI smith,High Incline Smith,142.5,142.5,8.0,2,1140.0,False,,False,
2025-04-15,Tuesday,Upper 1,DB bench,Dumbbell Bench Press,110,110.0,1.0,1,110.0,False,,False,
2025-04-15,Tuesday,Upper 1,DB bench,Dumbbell Bench Press,95,95.0,10.0,2,950.0,False,,False,
2025-04-15,Tuesday,Upper 1,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),172.5,172.5,9.6,1,1656.0,False,,False,paused
2025-04-15,Tuesday,Upper 1,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),162.5,162.5,10.0,2,1625.0,False,,False,paused
2025-04-15,Tuesday,Upper 1,HS Pulldown,Hammer Strength Pulldown,135,135.0,6.0,1,810.0,False,,False,
2025-04-15,Tuesday,Upper 1,HS Pulldown,Hammer Strength Pulldown,125,125.0,9.0,2,1125.0,False,,False,
2025-04-15,Tuesday,Upper 1,Magnum Pulldown,Magnum Pulldown,225,225.0,10.0,1,2250.0,False,,False,
2025-04-15,Tuesday,Upper 1,Tbar,T-Bar Row,382.5,382.5,3.0,1,1147.5,False,,False,
2025-04-15,Tuesday,Upper 1,Tbar,T-Bar Row,317.5,317.5,7.0,2,2222.5,False,,False,
2025-04-15,Tuesday,Upper 1,Upright row,Upright Row,30,30.0,10.0,1,300.0,False,,False,
2025-04-15,Tuesday,Upper 1,Upright row,Upright Row,27.5,27.5,11.0,2,302.5,False,,False,
2025-04-15,Tuesday,Upper 1,Power shrugs,Power Shrug,307.5,307.5,6.0,1,1845.0,False,,False,
2025-04-16,Wednesday,Lower 2,DB curls,Dumbbell Bicep Curl,65,65.0,3.0,1,195.0,False,,False,
2025-04-16,Wednesday,Lower 2,DB curls,Dumbbell Bicep Curl,52.5,52.5,7.0,2,367.5,False,,False,
2025-04-16,Wednesday,Lower 2,Supported hammer,Supported Hammer Curl,42.5,42.5,12.0,1,510.0,False,,False,
2025-04-16,Wednesday,Lower 2,Supported hammer,Supported Hammer Curl,45,45.0,8.0,2,360.0,False,,False,
2025-04-16,Wednesday,Lower 2,Strive Leg extensions,Strive Leg Extension,125,125.0,15.0,1,1875.0,False,,False,
2025-04-16,Wednesday,Lower 2,Strive Leg extensions,Strive Leg Extension,130,130.0,15.0,2,1950.0,False,,False,
2025-04-16,Wednesday,Lower 2,Pendulum leg curls,Pendulum Leg Curl,302.5,302.5,10.0,1,3025.0,False,,False,
2025-04-16,Wednesday,Lower 2,Pendulum leg curls,Pendulum Leg Curl,295,295.0,9.0,2,2655.0,False,,False,
2025-04-16,Wednesday,Lower 2,Pendulum leg curls,Pendulum Leg Curl,395,395.0,10.0,3,3950.0,False,,False,
2025-04-18,Friday,Upper 2,+Strive chest press,Strive Chest Press (Paused),332.5,332.5,4.0,1,1330.0,False,,False,paused
2025-04-18,Friday,Upper 2,+Strive chest press,Strive Chest Press (Paused),280,280.0,9.5,2,2660.0,False,,False,paused
2025-04-18,Friday,Upper 2,DB OHP,Dumbbell Overhead Press,85,85.0,6.0,1,510.0,False,,False,
2025-04-18,Friday,Upper 2,DB OHP,Dumbbell Overhead Press,70,70.0,15.0,2,1050.0,False,,False,
2025-04-18,Friday,Upper 2,Nat SA Pulldown,Nautilus Single Arm Pulldown,402.5,402.5,7.0,1,2817.5,False,,False,
2025-04-18,Friday,Upper 2,Nat SA Pulldown,Nautilus Single Arm Pulldown,312.5,312.5,16.0,2,5000.0,False,,False,
2025-04-18,Friday,Upper 2,Trcp pushdown,Tricep Pushdown,135,135.0,9.0,1,1215.0,False,,False,
2025-04-18,Friday,Upper 2,Trcp pushdown,Tricep Pushdown,105,105.0,13.0,2,1365.0,False,,False,
2025-04-18,Friday,Upper 2,Low row,Low Row,387.5,387.5,5.0,1,1937.5,False,,False,
2025-04-18,Friday,Upper 2,Low row,Low Row,297.5,297.5,13.0,2,3867.5,False,,False,
2025-04-19,Saturday,Lower 1,Preacher,Preacher Curl,112.5,112.5,2.7,1,303.75,False,,False,
2025-04-19,Saturday,Lower 1,Preacher,Preacher Curl,27.5,27.5,20.0,2,550.0,False,,False,
2025-04-19,Saturday,Lower 1,hammer,Hammer Curl,70,70.0,5.0,1,350.0,False,,False,
2025-04-19,Saturday,Lower 1,hammer,Hammer Curl,60,60.0,11.0,2,660.0,False,,False,
2025-04-19,Saturday,Lower 1,HB Squat,High Bar Squat,322.5,322.5,,1,,False,,False,
2025-04-19,Saturday,Lower 1,HB Squat,High Bar Squat,3,3.0,3.0,2,9.0,False,,False,
2025-04-19,Saturday,Lower 1,HB Squat,High Bar Squat,3,3.0,4.0,3,12.0,False,,False,
2025-04-19,Saturday,Lower 1,+Calf,Calf Raise (Paused),300,300.0,13.0,1,3900.0,False,,False,paused
2025-04-21,Monday,Upper 3,BB BP,Barbell Bench Press,205,205.0,5.0,1,1025.0,False,,False,
2025-04-21,Monday,Upper 3,BB BP,Barbell Bench Press,150,150.0,11.0,2,1650.0,False,,False,
2025-04-21,Monday,Upper 3,+Legend Shoulder,Legend Shoulder Press (Paused),315,315.0,5.0,1,1575.0,False,,False,paused
2025-04-21,Monday,Upper 3,+Legend Shoulder,Legend Shoulder Press (Paused),295,295.0,7.0,2,2065.0,False,,False,paused
2025-04-21,Monday,Upper 3,+Pulse dip,Pulse Dip (Paused),297.5,297.5,10.0,1,2975.0,False,,False,paused
2025-04-21,Monday,Upper 3,+Pulse dip,Pulse Dip (Paused),292.5,292.5,8.0,2,2340.0,False,,False,paused
2025-04-21,Monday,Upper 3,WG pulldown,Wide Grip Pulldown,220,220.0,8.0,1,1760.0,False,,False,
2025-04-21,Monday,Upper 3,WG pulldown,Wide Grip Pulldown,190,190.0,14.0,2,2660.0,False,,False,
